date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:43	26196/26196	---M--	200	added ('OK')	font/woff	etag:%22697bd452-6654%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/semibold.woff	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:44	46796/46796	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd452-b6cc%22	http://cdn2.editmysite.com/fonts/Raleway/semibold.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/semibold.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:45	24975/24975	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269777aa7-618f%22	http://cdn2.editmysite.com/fonts/Raleway/bold.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/bold.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:46	21440/21440	---M--	200	added ('OK')	font/woff2	etag:%2269834cd3-53c0%22	http://cdn2.editmysite.com/fonts/Raleway/bold.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/bold.woff2	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:47	26240/26240	---M--	200	added ('OK')	font/woff	etag:%2269834cd3-6680%22	http://cdn2.editmysite.com/fonts/Raleway/bold.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/bold.woff	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:48	46708/46708	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd452-b674%22	http://cdn2.editmysite.com/fonts/Raleway/bold.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/bold.ttf	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:50	24975/24975	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22697b7a96-618f%22	http://cdn2.editmysite.com/fonts/Raleway/bold.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Raleway/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Raleway/font.css?2)
13:10:50	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22697bd452-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/regular.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:50	19228/19228	---M--	200	added ('OK')	font/woff2	etag:%2269777aa7-4b1c%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/regular.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:51	23516/23516	---M--	200	added ('OK')	font/woff	etag:%22697bd452-5bdc%22	http://cdn2.editmysite.com/fonts/Lora/regular.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/regular.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:54	43168/43168	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269777aa7-a8a0%22	http://cdn2.editmysite.com/fonts/Lora/regular.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/regular.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:54	23010/23010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22697bd452-59e2%22	http://cdn2.editmysite.com/fonts/Lora/bold.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bold.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:55	19188/19188	---M--	200	added ('OK')	font/woff2	etag:%22697b7a96-4af4%22	http://cdn2.editmysite.com/fonts/Lora/bold.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bold.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:55	22854/22854	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%226972491f-5946%22	http://cdn2.editmysite.com/fonts/Lora/regular.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/regulard41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:57	23608/23608	---M--	200	added ('OK')	font/woff	etag:%22697bd452-5c38%22	http://cdn2.editmysite.com/fonts/Lora/bold.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bold.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:58	42952/42952	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd452-a7c8%22	http://cdn2.editmysite.com/fonts/Lora/bold.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bold.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:59	23010/23010	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269777aa7-59e2%22	http://cdn2.editmysite.com/fonts/Lora/bold.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/boldd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:10:59	24991/24991	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269834cd3-619f%22	http://cdn2.editmysite.com/fonts/Lora/italic.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/italic.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:01	20908/20908	---M--	200	added ('OK')	font/woff2	etag:%2269777aa7-51ac%22	http://cdn2.editmysite.com/fonts/Lora/italic.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/italic.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:02	25628/25628	---M--	200	added ('OK')	font/woff	etag:%2269834cd3-641c%22	http://cdn2.editmysite.com/fonts/Lora/italic.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/italic.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:03	45228/45228	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd452-b0ac%22	http://cdn2.editmysite.com/fonts/Lora/italic.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/italic.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:03	24598/24598	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22697bd452-6016%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bolditalic.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:05	24598/24598	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269834cd3-6016%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bolditalicd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:06	20568/20568	---M--	200	added ('OK')	font/woff2	etag:%2269834cd3-5058%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bolditalic.woff2	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:07	25076/25076	---M--	200	added ('OK')	font/woff	etag:%2269777aa7-61f4%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bolditalic.woff	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:07	9370/9370	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269777aa6-249a%22	http://cdn2.editmysite.com/fonts/Catamaran/ultralight.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/ultralight.eot	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:08	45768/45768	---M-Z	200	added ('OK')	application/octet-stream	etag:%2269834cd3-b2c8%22	http://cdn2.editmysite.com/fonts/Lora/bolditalic.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/bolditalic.ttf	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:09	8320/8320	---M--	200	added ('OK')	font/woff2	etag:%2269834cd2-2080%22	http://cdn2.editmysite.com/fonts/Catamaran/ultralight.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/ultralight.woff2	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:09	24991/24991	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269777aa7-619f%22	http://cdn2.editmysite.com/fonts/Lora/italic.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Lora/italicd41d.eot	(from http://cdn2.editmysite.com/fonts/Lora/font.css?2)
13:11:09	10956/10956	---M--	200	added ('OK')	font/woff	etag:%2269834cd2-2acc%22	http://cdn2.editmysite.com/fonts/Catamaran/ultralight.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/ultralight.woff	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:09	9370/9370	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269834cd2-249a%22	http://cdn2.editmysite.com/fonts/Catamaran/ultralight.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/ultralightd41d.eot	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:10	17928/17928	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd451-4608%22	http://cdn2.editmysite.com/fonts/Catamaran/ultralight.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/ultralight.ttf	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:11	9301/9301	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269777aa6-2455%22	http://cdn2.editmysite.com/fonts/Catamaran/light.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/light.eot	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:11	8332/8332	---M--	200	added ('OK')	font/woff2	etag:%2269777aa6-208c%22	http://cdn2.editmysite.com/fonts/Catamaran/light.woff2	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/light.woff2	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:11	9301/9301	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269834cd2-2455%22	http://cdn2.editmysite.com/fonts/Catamaran/light.eot?	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/lightd41d.eot	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:12	10908/10908	---M--	200	added ('OK')	font/woff	etag:%2269777aa6-2a9c%22	http://cdn2.editmysite.com/fonts/Catamaran/light.woff	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/light.woff	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:12	17920/17920	---M-Z	200	added ('OK')	application/octet-stream	etag:%22697bd451-4600%22	http://cdn2.editmysite.com/fonts/Catamaran/light.ttf	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/light.ttf	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
13:11:13	9576/9576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2269834cd2-2568%22	http://cdn2.editmysite.com/fonts/Catamaran/regular.eot	C:/Users/james/Desktop/BikeWebsite/cdn2.editmysite.com/fonts/Catamaran/regular.eot	(from http://cdn2.editmysite.com/fonts/Catamaran/font.css?2)
